0.90, 0.85, 3.20, 0.37, -0.61, 0.04
1.55, 2.36, 4.13, 0.22, -0.17, 0.30
1.81, 2.34, 3.86, 0.21, 0.12, 0.17
1.25, 2.68, 3.80, 0.04, -0.10, 0.45
1.05, 2.78, 3.95, 0.05, -0.21, 0.51
1.02, 2.29, 3.60, 0.24, -0.08, 0.37
2.04, 1.89, 4.70, 0.82, 0.24, -0.12
0.87, 2.83, 3.99, 0.07, -0.15, 0.58
1.88, 2.27, 5.49, 0.94, 0.15, 0.04
1.41, 1.97, 4.34, 0.74, 0.26, 0.10
1.07, 2.36, 3.93, 0.36, 0.24, 0.31
1.08, 2.66, 4.16, 0.27, 0.37, 0.39
1.24, 2.80, 4.97, 0.50, 0.47, 0.37
1.31, 2.72, 5.92, 0.92, 0.52, 0.32
1.61, 2.50, 6.19, 1.17, 0.84, 0.11
1.47, 2.50, 5.17, 0.69, 1.01, 0.08
0.98, 2.97, 4.97, 0.20, 0.80, 0.34
1.65, 2.32, 6.39, 1.25, 1.31, -0.01
0.62, 3.14, 5.55, 0.21, 0.70, 0.49
1.36, 2.85, 5.40, 0.33, 1.41, 0.13
1.44, 2.67, 5.71, 0.56, 1.56, 0.07
1.04, 3.11, 5.84, 0.22, 1.31, 0.28
1.00, 2.80, 6.38, 0.69, 1.32, 0.31
1.42, 2.93, 6.12, 0.44, 1.70, 0.11
1.36, 3.13, 6.43, 0.40, 1.66, 0.18
0.91, 0.75, 3.30, 1.10, 0.94, -0.11
0.45, -0.57, 1.39, 1.33, 0.16, -0.32
0.20, -1.05, 1.66, 1.81, -0.16, -0.27
-0.33, -0.82, 1.09, 1.40, -0.65, -0.06
-0.20, -1.06, 1.03, 1.55, -0.52, -0.08
-0.24, -1.15, 1.72, 1.92, -0.63, -0.03
0.72, -1.17, 1.65, 1.86, 0.11, -0.45
-0.14, -1.12, 1.25, 1.61, -0.58, -0.08
0.74, -1.01, 0.99, 1.34, 0.05, -0.50
0.22, -1.35, 2.23, 2.04, -0.59, -0.31
-0.17, -1.01, 2.11, 1.66, -0.93, -0.09
-0.31, -1.19, 1.74, 1.53, -1.04, -0.09
-0.38, -1.28, 0.99, 1.25, -0.93, -0.09
-0.27, -1.29, 0.68, 1.03, -0.83, -0.19
0.07, -1.58, 1.36, 1.32, -0.87, -0.44
-0.04, -1.59, 2.71, 1.69, -1.32, -0.40
-0.74, -0.82, 1.86, 0.88, -1.52, 0.09
0.38, -1.65, 1.67, 1.18, -0.87, -0.58
-0.84, -1.01, 1.51, 0.75, -1.47, 0.05
-0.52, -1.19, 2.39, 1.05, -1.55, -0.11
-0.42, -1.34, 2.33, 1.05, -1.49, -0.20
-0.58, -1.15, 2.13, 0.81, -1.55, -0.08
-0.64, -1.93, 1.41, 0.99, -1.39, -0.34
-0.41, -1.53, 1.96, 0.90, -1.43, -0.27
-0.57, -1.61, 1.65, 0.88, -1.41, -0.25
