1.36, -0.15, -2.89, 0.14, -0.26, 0.06
2.98, -0.83, -3.95, 0.37, -0.66, 0.11
3.23, -0.86, -3.75, 0.38, -0.73, 0.13
3.09, -1.44, -3.46, 0.29, -0.71, 0.13
3.00, -1.80, -3.49, 0.24, -0.69, 0.15
2.74, -1.64, -3.15, 0.28, -0.63, 0.14
3.48, -0.99, -4.18, 0.39, -0.81, 0.14
3.05, -2.47, -2.92, 0.16, -0.72, 0.13
3.91, -1.96, -4.46, 0.25, -0.94, 0.12
3.11, -2.19, -3.30, 0.23, -0.77, 0.12
2.95, -2.73, -2.43, 0.15, -0.74, 0.11
3.04, -3.26, -2.25, 0.13, -0.81, 0.10
3.34, -3.87, -2.61, 0.08, -0.95, 0.09
3.42, -4.54, -3.20, -0.03, -1.03, 0.09
3.57, -4.74, -3.42, -0.08, -1.08, 0.10
3.11, -4.46, -2.38, -0.05, -0.96, 0.11
2.63, -4.99, -1.39, -0.10, -0.92, 0.11
3.12, -5.47, -2.87, -0.19, -1.11, 0.11
2.33, -5.79, -1.10, -0.19, -0.99, 0.12
2.55, -5.52, -1.40, -0.15, -1.05, 0.10
2.57, -5.77, -1.57, -0.21, -1.08, 0.11
2.26, -6.20, -1.11, -0.28, -1.05, 0.12
2.01, -6.56, -1.55, -0.34, -1.05, 0.11
2.38, -6.30, -1.40, -0.31, -1.10, 0.10
2.40, -6.78, -1.31, -0.38, -1.13, 0.09
0.91, -2.93, -1.46, 0.06, -0.43, -0.06
-0.15, -0.67, -1.20, 0.10, 0.25, -0.19
-0.47, -0.75, -1.64, -0.00, 0.35, -0.21
-0.88, -0.52, -0.83, 0.02, 0.52, -0.24
-0.91, -0.32, -1.07, 0.05, 0.47, -0.24
-0.83, -0.76, -1.71, -0.04, 0.44, -0.26
0.09, -0.35, -2.11, -0.02, 0.28, -0.25
-0.64, -0.30, -1.32, -0.02, 0.43, -0.26
0.10, 0.16, -1.54, -0.03, 0.34, -0.25
-0.09, -0.37, -2.51, -0.16, 0.34, -0.25
-0.28, -0.46, -2.22, -0.21, 0.39, -0.26
-0.65, -0.03, -2.00, -0.25, 0.48, -0.26
-0.85, 0.29, -1.22, -0.19, 0.53, -0.25
-0.85, 0.57, -0.98, -0.20, 0.53, -0.23
-0.54, 0.87, -1.75, -0.28, 0.47, -0.22
-0.34, 0.55, -2.88, -0.38, 0.37, -0.21
-0.76, -0.09, -1.95, -0.50, 0.45, -0.21
-0.38, 1.30, -1.93, -0.34, 0.37, -0.21
-1.13, 0.20, -1.48, -0.50, 0.49, -0.19
-0.90, 0.61, -2.47, -0.49, 0.39, -0.18
-1.06, 0.78, -2.35, -0.46, 0.40, -0.16
-1.06, 0.52, -1.97, -0.58, 0.41, -0.18
-1.76, 1.04, -1.32, -0.50, 0.57, -0.16
-1.30, 0.96, -1.77, -0.55, 0.44, -0.16
-1.53, 0.93, -1.53, -0.54, 0.51, -0.16
